timestamp,lat,lon,elapsed_seconds,manual_timediff
2025-01-12 09:07:13,49.257295,-123.237949,433,433
2025-01-12 09:07:14,49.257295,-123.237949,434,434
2025-01-12 09:07:15,49.257295,-123.237949,435,435
2025-01-12 09:07:16,49.257295,-123.237949,436,436
2025-01-12 09:07:17,49.257295,-123.237949,437,437
2025-01-12 09:07:18,49.257295,-123.237949,438,438
2025-01-12 09:07:19,49.257295,-123.237949,439,439
2025-01-12 09:07:20,49.257295,-123.237949,440,440
2025-01-12 09:07:21,49.257295,-123.237949,441,441
2025-01-12 09:07:22,49.257295,-123.237949,442,442
2025-01-12 09:07:23,49.257295,-123.237949,443,443
2025-01-12 09:07:24,49.257295,-123.237949,444,444
2025-01-12 09:07:25,49.257295,-123.237949,445,445
2025-01-12 09:07:26,49.257295,-123.237949,446,446
2025-01-12 09:07:27,49.257295,-123.237949,447,447
2025-01-12 09:07:28,49.257295,-123.237949,448,448
2025-01-12 09:07:29,49.257295,-123.237949,449,449
2025-01-12 09:07:30,49.257295,-123.237949,450,450
2025-01-12 09:07:31,49.257295,-123.237949,451,451
2025-01-12 09:07:32,49.257295,-123.237949,452,452
2025-01-12 09:07:33,49.257295,-123.237949,453,453
2025-01-12 09:07:34,49.257295,-123.237949,454,454
2025-01-12 09:07:35,49.257295,-123.237949,455,455
2025-01-12 09:07:36,49.257295,-123.237949,456,456
2025-01-12 09:07:37,49.257295,-123.237949,457,457
2025-01-12 09:07:38,49.257295,-123.237949,458,458
2025-01-12 09:07:39,49.257295,-123.237949,459,459
2025-01-12 09:07:40,49.257295,-123.237949,460,460
2025-01-12 09:07:41,49.257295,-123.237949,461,461
2025-01-12 09:07:42,49.257295,-123.237949,462,462
2025-01-12 09:07:43,49.257295,-123.237949,463,463
2025-01-12 09:07:44,49.257295,-123.237949,464,464
2025-01-12 09:07:45,49.257295,-123.237949,465,465
2025-01-12 09:07:46,49.257295,-123.237949,466,466
2025-01-12 09:07:47,49.257295,-123.237949,467,467
2025-01-12 09:07:48,49.257295,-123.237949,468,468
2025-01-12 09:07:49,49.257295,-123.237949,469,469
2025-01-12 09:07:50,49.257295,-123.237949,470,470
2025-01-12 09:07:51,49.257295,-123.237949,471,471
2025-01-12 09:07:52,49.257295,-123.237949,472,472
2025-01-12 09:07:53,49.257295,-123.237949,473,473
2025-01-12 09:07:54,49.257295,-123.237949,474,474
2025-01-12 09:07:55,49.257295,-123.237949,475,475
2025-01-12 09:07:56,49.257295,-123.237949,476,476
2025-01-12 09:07:57,49.257295,-123.237949,477,477
2025-01-12 09:07:58,49.257295,-123.237949,478,478
2025-01-12 09:07:59,49.257295,-123.237949,479,479
2025-01-12 09:08:00,49.257295,-123.237949,480,480
2025-01-12 09:08:01,49.257295,-123.237949,481,481
2025-01-12 09:08:02,49.257295,-123.237949,482,482
2025-01-12 09:08:03,49.257295,-123.237949,483,483
2025-01-12 09:08:04,49.257295,-123.237949,484,484
2025-01-12 09:08:05,49.257295,-123.237949,485,485
2025-01-12 09:08:06,49.257295,-123.237949,486,486
2025-01-12 09:08:07,49.257295,-123.237949,487,487
2025-01-12 09:08:08,49.257295,-123.237949,488,488
2025-01-12 09:08:09,49.257295,-123.237949,489,489
2025-01-12 09:08:10,49.257295,-123.237949,490,490
2025-01-12 09:08:11,49.257295,-123.237949,491,491
2025-01-12 09:08:12,49.257295,-123.237949,492,492
2025-01-12 09:08:13,49.257295,-123.237949,493,493
2025-01-12 09:08:14,49.257295,-123.237949,494,494
2025-01-12 09:08:15,49.257295,-123.237949,495,495
2025-01-12 09:08:16,49.257295,-123.237949,496,496
2025-01-12 09:08:17,49.257295,-123.237949,497,497
2025-01-12 09:08:18,49.257295,-123.237949,498,498
2025-01-12 09:08:19,49.257295,-123.237949,499,499
2025-01-12 09:08:20,49.257295,-123.237949,500,500
2025-01-12 09:08:21,49.257295,-123.237949,501,501
2025-01-12 09:08:22,49.257295,-123.237949,502,502
2025-01-12 09:08:23,49.257295,-123.237949,503,503
2025-01-12 09:08:24,49.257295,-123.237949,504,504
2025-01-12 09:08:25,49.257295,-123.237949,505,505
2025-01-12 09:08:26,49.257295,-123.237949,506,506
2025-01-12 09:08:27,49.257295,-123.237949,507,507
2025-01-12 09:08:28,49.257295,-123.237949,508,508
2025-01-12 09:08:29,49.257295,-123.237949,509,509
2025-01-12 09:08:30,49.257295,-123.237949,510,510
2025-01-12 09:08:31,49.257295,-123.237949,511,511
2025-01-12 09:08:32,49.257295,-123.237949,512,512
2025-01-12 09:08:33,49.257295,-123.237949,513,513
2025-01-12 09:08:34,49.257295,-123.237949,514,514
2025-01-12 09:08:35,49.257295,-123.237949,515,515
2025-01-12 09:08:36,49.257295,-123.237949,516,516
2025-01-12 09:08:37,49.257295,-123.237949,517,517
2025-01-12 09:08:38,49.257295,-123.237949,518,518
2025-01-12 09:08:39,49.257295,-123.237949,519,519
2025-01-12 09:08:40,49.257295,-123.237949,520,520
2025-01-12 09:08:41,49.257295,-123.237949,521,521
2025-01-12 09:08:42,49.257295,-123.237949,522,522
2025-01-12 09:08:43,49.257295,-123.237949,523,523
2025-01-12 09:08:44,49.257295,-123.237949,524,524
2025-01-12 09:08:45,49.257295,-123.237949,525,525
2025-01-12 09:08:46,49.257295,-123.237949,526,526
2025-01-12 09:08:47,49.257295,-123.237949,527,527
2025-01-12 09:08:48,49.257295,-123.237949,528,528
2025-01-12 09:08:49,49.257295,-123.237949,529,529
2025-01-12 09:08:50,49.257295,-123.237949,530,530
2025-01-12 09:08:51,49.257295,-123.237949,531,531
2025-01-12 09:08:52,49.257295,-123.237949,532,532
2025-01-12 09:08:53,49.257295,-123.237949,533,533
2025-01-12 09:08:54,49.257295,-123.237949,534,534
2025-01-12 09:08:55,49.257295,-123.237949,535,535
2025-01-12 09:08:56,49.257295,-123.237949,536,536
2025-01-12 09:08:57,49.257295,-123.237949,537,537
2025-01-12 09:08:58,49.257295,-123.237949,538,538
2025-01-12 09:08:59,49.257295,-123.237949,539,539
2025-01-12 09:09:00,49.257295,-123.237949,540,540
2025-01-12 09:09:01,49.257295,-123.237949,541,541
2025-01-12 09:09:02,49.257295,-123.237949,542,542
2025-01-12 09:09:03,49.257295,-123.237949,543,543
2025-01-12 09:09:04,49.257295,-123.237949,544,544
2025-01-12 09:09:05,49.257295,-123.237949,545,545
2025-01-12 09:09:06,49.257295,-123.237949,546,546
2025-01-12 09:09:07,49.257295,-123.237949,547,547
2025-01-12 09:09:08,49.257295,-123.237949,548,548
2025-01-12 09:09:09,49.257295,-123.237949,549,549
2025-01-12 09:09:10,49.257295,-123.237949,550,550
2025-01-12 09:09:11,49.257295,-123.237949,551,551
2025-01-12 09:09:12,49.257295,-123.237949,552,552
2025-01-12 09:09:13,49.257295,-123.237949,553,553
2025-01-12 09:09:14,49.257295,-123.237949,554,554
2025-01-12 09:09:15,49.257295,-123.237949,555,555
2025-01-12 09:09:16,49.257295,-123.237949,556,556
2025-01-12 09:09:17,49.257295,-123.237949,557,557
2025-01-12 09:09:18,49.257295,-123.237949,558,558
2025-01-12 09:09:19,49.257295,-123.237949,559,559
2025-01-12 09:09:20,49.257295,-123.237949,560,560
2025-01-12 09:09:21,49.257295,-123.237949,561,561
2025-01-12 09:09:22,49.257295,-123.237949,562,562
2025-01-12 09:09:23,49.257295,-123.237949,563,563
2025-01-12 09:09:24,49.257295,-123.237949,564,564
2025-01-12 09:09:25,49.257295,-123.237949,565,565
2025-01-12 09:09:26,49.257295,-123.237949,566,566
2025-01-12 09:09:27,49.257295,-123.237949,567,567
2025-01-12 09:09:28,49.257295,-123.237949,568,568
2025-01-12 09:09:29,49.257295,-123.237949,569,569
2025-01-12 09:09:30,49.257295,-123.237949,570,570
2025-01-12 09:09:31,49.257295,-123.237949,571,571
2025-01-12 09:09:32,49.257295,-123.237949,572,572
2025-01-12 09:09:33,49.257295,-123.237949,573,573
2025-01-12 09:09:34,49.257295,-123.237949,574,574
2025-01-12 09:09:35,49.257295,-123.237949,575,575
2025-01-12 09:09:36,49.257295,-123.237949,576,576
2025-01-12 09:09:37,49.257295,-123.237949,577,577
2025-01-12 09:09:38,49.257295,-123.237949,578,578
2025-01-12 09:09:39,49.257295,-123.237949,579,579
2025-01-12 09:09:40,49.257295,-123.237949,580,580
2025-01-12 09:09:41,49.257295,-123.237949,581,581
2025-01-12 09:09:42,49.257295,-123.237949,582,582
2025-01-12 09:09:43,49.257295,-123.237949,583,583
2025-01-12 09:09:44,49.257295,-123.237949,584,584
2025-01-12 09:09:45,49.257295,-123.237949,585,585
2025-01-12 09:09:46,49.257295,-123.237949,586,586
2025-01-12 09:09:47,49.257295,-123.237949,587,587
2025-01-12 09:09:48,49.257295,-123.237949,588,588
2025-01-12 09:09:49,49.257295,-123.237949,589,589
2025-01-12 09:09:50,49.257295,-123.237949,590,590
2025-01-12 09:09:51,49.257295,-123.237949,591,591
2025-01-12 09:09:52,49.257295,-123.237949,592,592
2025-01-12 09:09:53,49.257295,-123.237949,593,593
2025-01-12 09:09:54,49.257295,-123.237949,594,594
2025-01-12 09:09:55,49.257295,-123.237949,595,595
2025-01-12 09:09:56,49.257295,-123.237949,596,596
2025-01-12 09:09:57,49.257295,-123.237949,597,597
2025-01-12 09:09:58,49.257295,-123.237949,598,598
2025-01-12 09:09:59,49.257295,-123.237949,599,599
